Store,Dept,Date,Weekly_Sales,IsHoliday,MA_4
26,71,2010-02-05,5115.22,False,36120.092500000006
26,72,2010-02-05,69498.23,False,31386.252500000006
26,74,2010-02-05,9093.63,False,21026.160000000007
26,79,2010-02-05,15535.22,False,24810.575000000004
26,80,2010-02-05,19231.48,False,28339.640000000007
26,81,2010-02-05,18748.56,False,15652.222500000007
26,82,2010-02-05,10522.39,False,16009.412500000008
2,90,2010-02-05,106222.74,False,38681.29250000001
26,67,2010-02-05,6250.82,False,35436.1275
26,45,2010-02-05,11.47,False,30751.855000000003
27,9,2010-02-05,14662.66,False,31786.922500000008
27,11,2010-02-05,20766.42,False,10422.842500000002
2,81,2010-02-05,32543.64,False,16996.0475
27,33,2010-02-05,10478.37,False,19612.772500000003
27,34,2010-02-05,20171.0,False,20989.857500000006
27,35,2010-02-05,2836.0,False,16507.252500000002
27,36,2010-02-05,1182.5,False,8666.967500000004
27,37,2010-02-05,3153.69,False,6835.797500000003
27,38,2010-02-05,48683.49,False,13963.920000000002
27,40,2010-02-05,74950.03,False,31992.4275
27,41,2010-02-05,823.0,False,31902.5525
27,42,2010-02-05,8585.95,False,33260.6175
2,80,2010-02-05,27416.54,False,27943.880000000005
27,44,2010-02-05,5919.68,False,10686.292500000003
27,46,2010-02-05,33890.25,False,18953.105000000003
27,49,2010-02-05,11567.2,False,19698.417500000003
27,50,2010-02-05,2701.0,False,13519.532500000001
27,52,2010-02-05,1952.56,False,12527.752500000004
27,54,2010-02-05,229.0,False,4112.440000000004
27,32,2010-02-05,6746.83,False,2907.3475000000035
27,31,2010-02-05,3173.38,False,3025.4425000000037
27,30,2010-02-05,5721.0,False,3967.5525000000034
27,29,2010-02-05,6935.21,False,5644.105000000003
27,12,2010-02-05,3550.89,False,4845.1200000000035
27,13,2010-02-05,56147.92,False,18088.755000000005
27,14,2010-02-05,27790.8,False,23606.205
2,83,2010-02-05,6263.43,False,23438.260000000006
27,16,2010-02-05,4946.92,False,23787.2675
27,17,2010-02-05,18825.23,False,14456.595000000003
27,18,2010-02-05,7061.0,False,9274.145000000004
27,19,2010-02-05,140.0,False,7743.287500000003
27,10,2010-02-05,33769.73,False,14948.990000000003
27,20,2010-02-05,10665.18,False,12908.977500000005
27,22,2010-02-05,18710.72,False,15821.407500000005
27,23,2010-02-05,29901.43,False,23261.765000000007
2,82,2010-02-05,21581.79,False,20214.780000000006
27,24,2010-02-05,9081.66,False,19818.900000000005
27,25,2010-02-05,9181.75,False,17436.657500000005
27,26,2010-02-05,12464.1,False,13077.325000000004
27,27,2010-02-05,2573.5,False,8325.252500000004
27,28,2010-02-05,1176.13,False,6348.8700000000035
27,21,2010-02-05,7288.75,False,5875.6200000000035
2,92,2010-02-05,178982.89,False,47505.317500000005
26,44,2010-02-05,3638.81,False,47771.645000000004
26,42,2010-02-05,2296.17,False,48051.655000000006
25,71,2010-02-05,3983.48,False,47225.3375
25,72,2010-02-05,48441.94,False,14590.1
25,74,2010-02-05,11784.92,False,16626.627500000002
25,79,2010-02-05,9406.33,False,18404.1675
25,80,2010-02-05,3.0,False,17409.0475
25,81,2010-02-05,9073.67,False,7566.98
2,98,2010-02-05,14693.62,False,8294.155
25,82,2010-02-05,8271.07,False,8010.34
25,83,2010-02-05,455.82,False,8123.545
25,85,2010-02-05,3277.56,False,6674.517500000001
25,87,2010-02-05,6846.52,False,4712.7425
25,90,2010-02-05,13634.27,False,6053.5425000000005
25,91,2010-02-05,10688.51,False,8611.715
25,92,2010-02-05,42270.21,False,18359.8775
25,93,2010-02-05,812.15,False,16851.285
2,97,2010-02-05,41686.06,False,23864.2325
25,95,2010-02-05,44920.9,False,32422.33
25,67,2010-02-05,9653.25,False,24268.09
25,59,2010-02-05,1083.26,False,24335.8675
25,58,2010-02-05,1419.0,False,14269.1025
25,56,2010-02-05,993.1,False,3287.1525
25,33,2010-02-05,3519.35,False,1753.6775
25,34,2010-02-05,9798.13,False,3932.3949999999995
25,35,2010-02-05,900.5,False,3802.77
25,36,2010-02-05,492.0,False,3677.495
25,37,2010-02-05,3336.16,False,3631.6975
25,38,2010-02-05,47159.1,False,12971.939999999999
3,2,2010-02-05,17566.72,False,17138.495000000003
25,40,2010-02-05,44842.25,False,28226.057500000003
25,97,2010-02-05,3135.9,False,28175.9925
25,41,2010-02-05,435.76,False,16495.1575
25,44,2010-02-05,4364.23,False,13194.535000000002
25,46,2010-02-05,16513.29,False,6112.295000000002
25,49,2010-02-05,9717.54,False,7757.705000000002
25,50,2010-02-05,2382.0,False,8244.265000000003
25,52,2010-02-05,1620.76,False,7558.397500000002
3,1,2010-02-05,6453.58,False,5043.470000000002
25,54,2010-02-05,11.0,False,2616.835000000002
25,55,2010-02-05,8273.33,False,4089.667500000002
25,42,2010-02-05,4671.72,False,4852.407500000002
25,98,2010-02-05,130.43,False,3271.6200000000017
26,1,2010-02-05,22926.65,False,9000.532500000001
26,2,2010-02-05,25684.32,False,13353.280000000002
26,24,2010-02-05,2303.75,False,12761.287500000002
2,94,2010-02-05,67287.18,False,29550.475
26,25,2010-02-05,4212.0,False,24871.8125
26,26,2010-02-05,3686.12,False,19372.262499999997
26,27,2010-02-05,952.0,False,19034.324999999997
26,28,2010-02-05,415.33,False,2316.3625
26,29,2010-02-05,3029.06,False,2020.6275
26,30,2010-02-05,2384.82,False,1695.3025
26,23,2010-02-05,10789.52,False,4154.6825
26,31,2010-02-05,1888.0,False,4522.85
2,93,2010-02-05,66106.91,False,20292.3125
26,33,2010-02-05,2398.79,False,20295.804999999997
26,34,2010-02-05,5503.94,False,18974.41
26,35,2010-02-05,1869.0,False,18969.66
26,36,2010-02-05,426.0,False,2549.4325
26,38,2010-02-05,116562.22,False,31090.29
26,40,2010-02-05,39952.95,False,39702.542499999996
26,41,2010-02-05,574.96,False,39379.0325
26,32,2010-02-05,4376.48,False,40366.6525
25,31,2010-02-05,1740.5,False,11661.2225
26,22,2010-02-05,8142.77,False,3708.6775
26,20,2010-02-05,3723.6,False,4495.837500000001
26,3,2010-02-05,7159.3,False,5191.5425000000005
26,4,2010-02-05,24639.6,False,10916.317500000001
26,5,2010-02-05,23028.87,False,14637.842499999999
2,96,2010-02-05,29295.96,False,21030.9325
26,6,2010-02-05,3981.63,False,20236.515
26,7,2010-02-05,13121.67,False,17357.0325
26,8,2010-02-05,34297.5,False,20174.190000000002
26,9,2010-02-05,7628.97,False,14757.442500000001
26,21,2010-02-05,5776.92,False,15206.265000000001
26,10,2010-02-05,9209.44,False,14228.2075
26,12,2010-02-05,3714.33,False,6582.415000000001
26,13,2010-02-05,22969.02,False,10417.4275
26,14,2010-02-05,11098.28,False,11747.7675
2,95,2010-02-05,143002.81,False,45196.11
26,16,2010-02-05,2372.46,False,44860.6425
26,17,2010-02-05,8917.16,False,41347.6775
26,18,2010-02-05,1808.7,False,39025.2825
26,19,2010-02-05,1616.11,False,3678.6074999999996
26,11,2010-02-05,15216.91,False,6889.719999999999
32,25,2010-02-05,4938.25,False,5894.992499999999
2,22,2010-02-05,20565.41,False,10584.169999999998
32,26,2010-02-05,4825.53,False,11386.525
39,54,2010-02-05,212.0,False,7635.2975
39,55,2010-02-05,9844.58,False,8861.88
39,56,2010-02-05,1211.64,False,4023.4375
39,58,2010-02-05,1576.01,False,3211.0575000000003
39,59,2010-02-05,770.76,False,3350.7475
1,49,2010-02-05,11501.46,False,3764.9675
39,67,2010-02-05,11778.8,False,6406.7575
39,71,2010-02-05,5890.63,False,7485.412499999999
39,72,2010-02-05,71836.15,False,25251.76
39,74,2010-02-05,20523.7,False,27507.319999999996
39,79,2010-02-05,35628.04,False,33469.630000000005
39,80,2010-02-05,11247.03,False,34808.73
39,81,2010-02-05,17308.29,False,21176.765
1,48,2010-02-05,814.0,False,16249.340000000002
39,82,2010-02-05,13580.95,False,10737.567500000001
39,83,2010-02-05,5345.01,False,9262.0625
1,47,2010-02-05,70.0,False,4952.49
39,52,2010-02-05,1990.01,False,5246.4925
39,49,2010-02-05,4113.3,False,2879.58
1,51,2010-02-05,1.16,False,1543.6175
39,46,2010-02-05,25697.11,False,7950.395
39,27,2010-02-05,1591.08,False,7850.6625
39,28,2010-02-05,828.8,False,7029.5375
39,29,2010-02-05,4959.0,False,8268.9975
39,30,2010-02-05,2662.5,False,2510.3450000000003
39,31,2010-02-05,1556.96,False,2501.815
39,32,2010-02-05,4127.35,False,3326.4525000000003
1,54,2010-02-05,439.0,False,2196.4525000000003
39,33,2010-02-05,5940.18,False,3015.8725000000004
39,85,2010-02-05,1208.79,False,2928.8300000000004
39,34,2010-02-05,11505.5,False,4773.3675
39,36,2010-02-05,660.5,False,4828.7425
39,38,2010-02-05,39219.9,False,13148.6725
39,40,2010-02-05,54197.29,False,26395.7975
39,41,2010-02-05,370.76,False,23612.1125
39,42,2010-02-05,2308.33,False,24024.07
39,44,2010-02-05,3751.44,False,15156.955
1,52,2010-02-05,3508.04,False,2484.6425
39,45,2010-02-05,3.77,False,2392.895
39,35,2010-02-05,1119.04,False,2095.5725
39,26,2010-02-05,8126.4,False,3189.3125
39,87,2010-02-05,5719.27,False,3742.12
39,91,2010-02-05,59553.0,False,18629.427499999998
40,13,2010-02-05,24560.82,False,24489.8725
40,14,2010-02-05,11527.12,False,25340.052499999998
40,16,2010-02-05,3263.97,False,24726.227499999997
40,17,2010-02-05,7587.77,False,11734.92
40,18,2010-02-05,2762.1,False,6285.24
40,20,2010-02-05,2495.72,False,4027.39
1,42,2010-02-05,8366.71,False,5303.075
40,21,2010-02-05,6700.48,False,5081.2525
40,22,2010-02-05,6361.58,False,5981.1224999999995
40,23,2010-02-05,9942.48,False,7842.8125
40,24,2010-02-05,2669.75,False,6418.5725
40,25,2010-02-05,4214.5,False,5797.077499999999
40,26,2010-02-05,4565.85,False,5348.1449999999995
40,27,2010-02-05,904.0,False,3088.525
40,28,2010-02-05,310.46,False,2498.7025
40,29,2010-02-05,3179.03,False,2239.835
1,41,2010-02-05,1011.83,False,1351.3300000000002
40,12,2010-02-05,2964.03,False,1866.3375
40,11,2010-02-05,12635.04,False,4947.4825
40,10,2010-02-05,12385.22,False,7249.030000000001
1,44,2010-02-05,4674.75,False,8164.76
39,92,2010-02-05,101393.65,False,32772.165
39,93,2010-02-05,37206.63,False,38915.0625
39,94,2010-02-05,50121.73,False,48349.19
39,95,2010-02-05,88385.24,False,69276.8125
1,46,2010-02-05,20837.77,False,49137.842500000006
39,96,2010-02-05,21450.05,False,45198.69750000001
39,97,2010-02-05,21162.05,False,37958.777500000004
39,98,2010-02-05,9023.09,False,18118.240000000005
39,90,2010-02-05,68699.68,False,30083.717500000002
40,1,2010-02-05,18116.85,False,29250.417500000003
40,2,2010-02-05,27089.38,False,30732.250000000004
40,3,2010-02-05,6269.14,False,30043.7625
40,4,2010-02-05,23906.14,False,18845.377500000002
40,5,2010-02-05,20669.72,False,19483.595000000005
40,6,2010-02-05,3634.06,False,13619.765000000003
40,7,2010-02-05,13996.67,False,15551.647500000003
40,8,2010-02-05,35639.8,False,18485.062500000004
40,9,2010-02-05,10636.39,False,15976.730000000003
1,45,2010-02-05,37.44,False,15077.575000000004
39,25,2010-02-05,4457.41,False,12692.760000000004
1,55,2010-02-05,21249.31,False,9095.137500000004
39,24,2010-02-05,4099.29,False,7460.862500000004
38,21,2010-02-05,943.6,False,7687.402500000004
38,23,2010-02-05,4.0,False,6574.050000000004
38,25,2010-02-05,19.25,False,1266.5350000000037
38,26,2010-02-05,3.0,False,242.46250000000364
38,28,2010-02-05,157.16,False,45.85250000000364
1,71,2010-02-05,5421.14,False,1400.1375000000037
38,31,2010-02-05,10.0,False,1397.8250000000037
38,32,2010-02-05,28.0,False,1404.0750000000037
38,34,2010-02-05,28.0,False,1371.7850000000037
38,38,2010-02-05,38258.19,False,9581.047500000004
38,40,2010-02-05,15013.4,False,13331.897500000005
38,42,2010-02-05,109.64,False,13352.307500000004
38,46,2010-02-05,4725.95,False,14526.795000000004
38,52,2010-02-05,22.15,False,4967.7850000000035
38,59,2010-02-05,194.58,False,1263.0800000000036
1,67,2010-02-05,8414.14,False,3339.2050000000036
38,60,2010-02-05,422.4,False,2263.3175000000033
38,18,2010-02-05,278.5,False,2327.4050000000034
38,17,2010-02-05,428.55,False,2385.8975000000037
38,16,2010-02-05,751.76,False,470.30250000000365
38,14,2010-02-05,779.19,False,559.5000000000036
37,96,2010-02-05,18351.68,False,5077.795000000004
37,97,2010-02-05,13777.15,False,8414.945000000003
37,98,2010-02-05,5442.3,False,9587.580000000004
38,1,2010-02-05,6732.38,False,11075.877500000004
38,2,2010-02-05,9601.89,False,8888.430000000004
38,3,2010-02-05,701.23,False,5619.4500000000035
1,74,2010-02-05,12251.94,False,7321.860000000003
38,4,2010-02-05,9527.93,False,8020.747500000003
38,67,2010-02-05,733.01,False,5803.527500000003
38,5,2010-02-05,326.84,False,5709.930000000003
38,7,2010-02-05,347.33,False,2733.777500000004
38,8,2010-02-05,8799.21,False,2551.5975000000035
38,9,2010-02-05,41.34,False,2378.6800000000035
38,10,2010-02-05,351.77,False,2384.9125000000035
38,11,2010-02-05,589.1,False,2445.355000000003
38,12,2010-02-05,64.12,False,261.5825000000036
1,72,2010-02-05,98499.12,False,24876.027500000004
38,13,2010-02-05,9454.0,False,27151.585000000003
38,6,2010-02-05,14.18,False,27007.855000000003
38,72,2010-02-05,167.67,False,27033.742500000004
38,74,2010-02-05,487.34,False,2530.7975000000038
38,79,2010-02-05,8050.06,False,2179.8125000000036
1,58,2010-02-05,7659.97,False,4091.260000000004
39,6,2010-02-05,3569.91,False,4941.820000000003
39,7,2010-02-05,23845.33,False,10781.317500000005
39,8,2010-02-05,32760.39,False,16958.900000000005
39,9,2010-02-05,9652.18,False,17456.952500000003
39,10,2010-02-05,10416.43,False,19168.582500000004
39,11,2010-02-05,15715.06,False,17136.015000000003
39,12,2010-02-05,3911.18,False,9923.712500000003
39,5,2010-02-05,22081.23,False,13030.975000000002
39,13,2010-02-05,48559.91,False,22566.845
1,56,2010-02-05,2567.36,False,19279.920000000002
39,16,2010-02-05,6507.73,False,19929.057500000003
39,17,2010-02-05,11486.59,False,17280.397500000003
39,18,2010-02-05,4888.5,False,6362.545000000002
39,20,2010-02-05,7455.09,False,7584.477500000002
39,21,2010-02-05,6843.57,False,7668.437500000002
39,22,2010-02-05,11832.54,False,7754.925000000002
39,23,2010-02-05,13554.53,False,9921.432500000003
39,14,2010-02-05,18411.82,False,12660.615000000002
40,30,2010-02-05,2503.5,False,11575.597500000003
39,4,2010-02-05,38229.52,False,18174.8425
39,2,2010-02-05,52359.34,False,27876.045
38,80,2010-02-05,11792.28,False,26221.16
38,81,2010-02-05,10502.84,False,28220.995000000003
38,82,2010-02-05,4232.82,False,19721.82
1,60,2010-02-05,1416.8,False,6986.185000000002
38,83,2010-02-05,2727.06,False,4719.880000000002
38,85,2010-02-05,80.08,False,2114.190000000002
38,87,2010-02-05,223.86,False,1111.9500000000016
38,90,2010-02-05,33394.01,False,9106.252500000002
39,3,2010-02-05,13308.76,False,11751.677500000003
38,91,2010-02-05,26492.19,False,18354.705
38,93,2010-02-05,18603.1,False,22949.515
38,94,2010-02-05,17691.48,False,19023.8825
38,95,2010-02-05,38851.26,False,25409.5075
1,59,2010-02-05,1409.34,False,19138.795000000002
38,96,2010-02-05,11373.89,False,17331.492500000004
38,97,2010-02-05,10159.7,False,15448.547500000004
38,98,2010-02-05,4477.54,False,6855.117500000002
39,1,2010-02-05,21244.5,False,11813.907500000001
38,92,2010-02-05,49727.31,False,21402.2625
37,95,2010-02-05,50910.65,False,31590.0
40,31,2010-02-05,1263.5,False,30786.489999999998
40,33,2010-02-05,2818.91,False,26180.0925
1,28,2010-02-05,1085.29,False,14019.5875
41,85,2010-02-05,1657.55,False,1706.3125
41,87,2010-02-05,7752.1,False,3328.4625
41,90,2010-02-05,66525.92,False,19255.215
41,91,2010-02-05,54532.45,False,32617.005
41,92,2010-02-05,111703.57,False,60128.51
41,93,2010-02-05,33016.55,False,66444.6225
41,94,2010-02-05,40382.34,False,59908.72750000001
41,95,2010-02-05,81104.66,False,66551.78
41,96,2010-02-05,1884.63,False,39097.045
1,27,2010-02-05,2293.0,False,31416.1575
41,97,2010-02-05,16971.72,False,25563.502500000002
41,98,2010-02-05,7412.34,False,7140.422500000001
42,1,2010-02-05,10425.77,False,9275.7075
42,2,2010-02-05,14983.84,False,12448.4175
42,3,2010-02-05,1027.16,False,8462.2775
42,4,2010-02-05,14521.55,False,10239.58
41,83,2010-02-05,4659.0,False,8797.8875
41,82,2010-02-05,11744.58,False,7988.0725
41,81,2010-02-05,19533.79,False,12614.73
41,80,2010-02-05,14315.57,False,12563.235
41,46,2010-02-05,21923.02,False,16879.239999999998
41,48,2010-02-05,500.0,False,14068.095000000001
41,49,2010-02-05,6669.01,False,10851.900000000001
1,30,2010-02-05,5491.0,False,8645.757500000002
41,51,2010-02-05,20.9,False,3170.227500000001
41,52,2010-02-05,1233.65,False,3353.6400000000012
41,54,2010-02-05,35.0,False,1695.137500000001
41,55,2010-02-05,10154.96,False,2861.1275000000005
42,5,2010-02-05,848.6,False,3068.0525000000007
41,56,2010-02-05,909.5,False,2987.0150000000003
41,59,2010-02-05,856.37,False,3192.3575
41,60,2010-02-05,457.6,False,768.0175000000005
41,67,2010-02-05,9806.1,False,3007.392500000001
1,29,2010-02-05,7024.95,False,4536.255
41,71,2010-02-05,5395.54,False,5671.047500000001
41,72,2010-02-05,61932.89,False,21039.87
41,74,2010-02-05,17529.81,False,22970.7975
41,79,2010-02-05,22248.3,False,26776.635
41,58,2010-02-05,7450.0,False,27290.25
41,45,2010-02-05,10.97,False,11809.77
42,7,2010-02-05,522.44,False,7557.9275
1,26,2010-02-05,11737.12,False,4930.1325
42,60,2010-02-05,431.2,False,3175.4325000000003
42,67,2010-02-05,1170.73,False,3465.3725000000004
42,74,2010-02-05,43.19,False,3345.5600000000004
42,79,2010-02-05,12794.42,False,3609.885
1,23,2010-02-05,24146.49,False,9538.7075
42,80,2010-02-05,16548.21,False,13383.077500000001
42,81,2010-02-05,15424.24,False,17228.34
42,82,2010-02-05,6986.57,False,15776.3775
42,83,2010-02-05,2973.86,False,10483.22
42,85,2010-02-05,62.85,False,6361.88
42,87,2010-02-05,60.0,False,2520.82
42,90,2010-02-05,52339.98,False,13859.1725
42,91,2010-02-05,42203.07,False,23666.475
42,92,2010-02-05,85713.08,False,45079.0325
1,22,2010-02-05,13623.98,False,48470.027500000004
42,93,2010-02-05,31665.32,False,43301.362499999996
42,94,2010-02-05,30579.89,False,40395.567500000005
42,59,2010-02-05,128.59,False,18999.445
42,52,2010-02-05,29.5,False,15600.825
42,46,2010-02-05,6241.1,False,9244.77
1,24,2010-02-05,8272.9,False,3668.0225
42,9,2010-02-05,35.12,False,3644.655
42,10,2010-02-05,397.15,False,3736.5675
42,11,2010-02-05,914.86,False,2405.0074999999997
42,12,2010-02-05,66.96,False,353.5225
42,13,2010-02-05,15570.1,False,4237.2675
42,14,2010-02-05,1429.11,False,4495.2575
42,16,2010-02-05,1057.53,False,4530.925
42,17,2010-02-05,553.16,False,4652.474999999999
42,8,2010-02-05,18425.76,False,5366.389999999999
1,25,2010-02-05,11609.5,False,7911.487499999999
42,21,2010-02-05,1579.43,False,8041.9625
42,25,2010-02-05,53.5,False,7917.0475
42,28,2010-02-05,52.5,False,3323.7325
42,31,2010-02-05,62.0,False,436.8575
42,32,2010-02-05,15.01,False,45.7525
42,38,2010-02-05,40559.37,False,10172.220000000001
42,40,2010-02-05,20919.87,False,15389.0625
42,42,2010-02-05,131.7,False,15406.487500000001
42,18,2010-02-05,507.5,False,15529.61
41,44,2010-02-05,4250.74,False,6452.452499999999
41,42,2010-02-05,3741.83,False,2157.9425
41,41,2010-02-05,602.85,False,2275.7299999999996
40,72,2010-02-05,61433.73,False,17507.2875
1,37,2010-02-05,3438.16,False,17304.142499999998
40,74,2010-02-05,9196.18,False,18667.73
40,79,2010-02-05,17347.43,False,22853.875
40,80,2010-02-05,18361.14,False,12085.7275
40,81,2010-02-05,19352.91,False,16064.414999999999
40,82,2010-02-05,9120.56,False,16045.509999999998
40,83,2010-02-05,4488.55,False,12830.79
40,85,2010-02-05,1627.57,False,8647.397500000001
40,87,2010-02-05,15990.52,False,7806.8
1,36,2010-02-05,120.0,False,5556.66
40,90,2010-02-05,70104.48,False,21960.642499999998
40,91,2010-02-05,57563.74,False,35944.685
40,92,2010-02-05,115500.67,False,60822.2225
40,93,2010-02-05,31080.68,False,68562.3925
40,94,2010-02-05,39048.67,False,60798.44
40,95,2010-02-05,71726.53,False,64339.1375
40,71,2010-02-05,5138.63,False,36748.6275
